weekly_self_study_hours,attendance_percentage,class_participation,study_attendance_interaction,engagement_score,total_score
18.5,93.7,5.5,1733.45,49.6,92.6
8.2,85.4,3.9,700.28,44.650000000000006,65.8
15.7,94.4,8.0,1482.08,51.2,96.1
20.3,98.4,5.2,1997.5200000000002,51.800000000000004,100.0
3.3,90.4,6.3,298.32,48.35,66.1
18.8,98.8,5.9,1857.44,52.35,90.7
10.4,60.2,7.7,626.08,33.95,63.3
19.0,85.9,8.0,1632.1000000000001,46.95,100.0
9.7,85.1,7.6,825.4699999999999,46.349999999999994,63.5
2.4,77.1,6.6,185.04,41.849999999999994,79.1
3.6,86.1,5.8,309.96,45.949999999999996,63.9
15.3,76.4,8.8,1168.92,42.6,88.2
16.8,91.0,6.8,1528.8,48.9,79.1
8.7,83.1,6.6,722.9699999999999,44.849999999999994,70.6
19.5,77.4,5.3,1509.3000000000002,41.35,99.3
3.4,90.9,4.4,309.06,47.650000000000006,55.1
14.5,100.0,4.7,1450.0,52.35,81.3
6.5,81.6,6.6,530.4,44.099999999999994,43.0
10.4,83.7,6.1,870.48,44.9,89.0
15.3,88.2,8.9,1349.46,48.550000000000004,78.5
9.0,82.4,7.5,741.6,44.95,77.6
12.3,86.8,7.1,1067.64,46.949999999999996,92.0
22.0,74.0,4.5,1628.0,39.25,100.0
11.0,73.6,9.0,809.5999999999999,41.3,73.2
20.8,81.3,6.2,1691.04,43.75,96.5
7.1,81.6,4.5,579.3599999999999,43.05,62.1
18.7,87.9,7.3,1643.73,47.6,86.1
25.1,90.6,6.9,2274.06,48.75,100.0
0.0,75.7,6.8,0.0,41.25,37.8
9.4,84.1,4.8,790.54,44.449999999999996,65.3
19.0,80.5,6.3,1529.5,43.4,79.8
13.6,94.1,8.2,1279.76,51.15,100.0
17.6,74.9,7.5,1318.2400000000002,41.2,89.2
10.8,94.3,7.0,1018.44,50.65,79.8
15.6,90.9,6.0,1418.04,48.45,100.0
13.9,86.3,5.6,1199.57,45.949999999999996,87.0
23.2,82.3,8.7,1909.36,45.5,98.9
16.8,78.2,7.9,1313.76,43.050000000000004,98.6
17.4,75.7,4.7,1317.1799999999998,40.2,100.0
12.1,100.0,6.7,1210.0,53.35,86.5
11.6,89.1,9.0,1033.56,49.05,76.3
12.0,80.6,7.7,967.1999999999999,44.15,82.8
17.8,73.9,4.2,1315.42,39.050000000000004,100.0
12.1,67.1,3.3,811.9099999999999,35.199999999999996,100.0
17.0,79.1,4.8,1344.6999999999998,41.949999999999996,100.0
29.5,94.1,2.5,2775.95,48.3,100.0
21.1,79.6,7.1,1679.56,43.349999999999994,72.2
12.7,76.7,7.6,974.09,42.15,87.8
23.4,84.8,8.4,1984.3199999999997,46.6,100.0
12.1,80.1,9.8,969.2099999999999,44.949999999999996,100.0
0.7,94.0,6.1,65.8,50.05,63.1
7.9,68.0,7.0,537.2,37.5,61.8
1.9,97.1,8.5,184.48999999999998,52.8,58.9
12.5,88.3,5.9,1103.75,47.1,76.3
15.1,100.0,5.0,1510.0,52.5,100.0
26.7,76.0,4.1,2029.2,40.05,100.0
17.3,76.1,6.6,1316.53,41.349999999999994,99.4
13.5,79.3,6.5,1070.55,42.9,89.0
20.8,77.4,6.4,1609.92,41.900000000000006,83.8
0.0,82.6,8.4,0.0,45.5,61.9
16.6,75.8,8.5,1258.28,42.15,80.1
20.4,100.0,3.8,2039.9999999999998,51.9,95.8
4.6,75.5,6.6,347.29999999999995,41.05,58.1
23.0,93.0,7.6,2139.0,50.3,100.0
17.4,92.8,5.1,1614.7199999999998,48.949999999999996,86.0
12.1,75.1,4.0,908.7099999999999,39.55,86.8
19.4,89.4,3.6,1734.36,46.5,100.0
30.9,100.0,7.1,3090.0,53.55,100.0
16.3,74.3,6.4,1211.09,40.35,99.9
16.7,79.0,5.4,1319.3,42.2,84.2
11.8,89.6,3.9,1057.28,46.75,80.9
9.1,80.8,3.1,735.28,41.949999999999996,72.0
20.8,80.6,5.3,1676.48,42.949999999999996,100.0
9.0,85.2,4.3,766.8000000000001,44.75,65.3
15.5,81.6,7.6,1264.8,44.599999999999994,93.7
11.7,77.2,6.3,903.24,41.75,67.8
18.4,79.1,2.0,1455.4399999999998,40.55,91.3
17.3,98.2,4.7,1698.8600000000001,51.45,84.9
22.3,91.5,4.5,2040.45,48.0,99.3
11.4,87.0,8.9,991.8000000000001,47.95,67.3
13.1,63.1,4.0,826.61,33.55,99.9
8.1,84.5,4.6,684.4499999999999,44.55,74.1
11.9,65.9,4.7,784.21,35.300000000000004,100.0
17.6,93.8,7.0,1650.88,50.4,91.4
20.3,69.7,3.6,1414.91,36.65,89.6
8.5,81.2,10.0,690.2,45.6,76.3
21.1,99.7,6.0,2103.67,52.85,100.0
24.5,80.9,8.2,1982.0500000000002,44.550000000000004,100.0
17.9,80.6,6.0,1442.7399999999998,43.3,100.0
28.1,97.7,6.0,2745.3700000000003,51.85,100.0
9.6,83.5,6.9,801.6,45.2,77.4
6.3,78.5,6.8,494.55,42.65,52.3
2.5,94.0,7.6,235.0,50.8,51.9
25.5,80.4,5.2,2050.2000000000003,42.800000000000004,100.0
19.6,75.5,10.0,1479.8000000000002,42.75,100.0
14.6,72.6,7.3,1059.9599999999998,39.949999999999996,74.7
17.0,93.8,7.0,1594.6,50.4,99.1
7.1,100.0,6.3,710.0,53.15,70.6
32.1,78.9,4.7,2532.6900000000005,41.800000000000004,100.0
15.9,90.2,7.6,1434.18,48.9,97.6
15.8,92.5,3.3,1461.5,47.9,96.7
20.1,79.0,8.9,1587.9,43.95,100.0
18.4,100.0,8.5,1839.9999999999998,54.25,98.9
16.6,91.6,4.9,1520.56,48.25,93.2
9.5,79.8,4.7,758.1,42.25,73.6
18.3,89.0,9.0,1628.7,49.0,89.7
28.2,78.6,5.8,2216.52,42.199999999999996,100.0
24.4,92.7,4.3,2261.88,48.5,100.0
26.2,77.9,4.6,2040.98,41.25,100.0
11.4,90.2,6.9,1028.28,48.550000000000004,91.1
8.1,77.5,5.2,627.75,41.35,71.1
14.1,85.0,5.3,1198.5,45.15,69.3
15.4,82.3,5.4,1267.42,43.85,80.9
22.7,89.6,5.7,2033.9199999999998,47.65,100.0
3.2,86.8,4.4,277.76,45.6,66.2
25.7,94.9,4.4,2438.9300000000003,49.650000000000006,100.0
13.9,80.0,7.2,1112.0,43.6,89.4
12.0,92.4,5.6,1108.8000000000002,49.0,78.3
7.9,71.9,6.9,568.0100000000001,39.400000000000006,67.3
3.4,77.7,6.4,264.18,42.050000000000004,69.2
20.8,87.1,8.6,1811.6799999999998,47.849999999999994,100.0
15.5,100.0,5.4,1550.0,52.7,89.9
6.0,91.7,5.3,550.2,48.5,49.8
5.9,74.6,6.5,440.14,40.55,82.7
12.6,100.0,8.4,1260.0,54.2,82.1
26.7,100.0,6.0,2670.0,53.0,100.0
13.2,85.6,7.9,1129.9199999999998,46.75,94.7
4.5,73.1,5.3,328.95,39.199999999999996,65.7
13.3,70.8,6.6,941.64,38.699999999999996,74.0
13.1,90.4,5.6,1184.24,48.0,83.8
0.0,80.5,6.7,0.0,43.6,44.5
14.6,91.4,6.5,1334.44,48.95,90.0
13.4,91.3,1.8,1223.42,46.55,86.9
19.9,94.1,1.9,1872.5899999999997,48.0,93.6
27.9,74.4,6.1,2075.76,40.25,100.0
22.9,89.2,6.2,2042.6799999999998,47.7,100.0
13.1,75.2,4.4,985.12,39.800000000000004,75.9
7.3,100.0,6.4,730.0,53.2,78.6
33.0,85.3,5.7,2814.9,45.5,100.0
15.4,76.3,7.4,1175.02,41.85,97.4
15.1,77.8,6.9,1174.78,42.35,94.8
14.8,89.0,6.3,1317.2,47.65,93.2
16.4,86.7,6.3,1421.8799999999999,46.5,92.2
14.0,85.6,5.3,1198.3999999999999,45.449999999999996,75.2
11.0,84.3,4.1,927.3,44.199999999999996,73.4
11.2,79.6,0.8,891.5199999999999,40.199999999999996,81.0
14.8,89.5,8.6,1324.6000000000001,49.05,98.8
11.2,93.5,7.8,1047.2,50.65,86.1
10.0,75.6,6.1,756.0,40.849999999999994,84.2
15.7,93.5,7.8,1467.95,50.65,78.1
13.2,100.0,6.6,1320.0,53.3,84.4
25.5,81.7,5.3,2083.35,43.5,100.0
0.0,86.4,4.5,0.0,45.45,34.5
22.6,83.7,5.9,1891.6200000000001,44.800000000000004,100.0
23.7,84.7,5.8,2007.39,45.25,97.7
0.5,82.0,6.8,41.0,44.4,51.8
12.6,77.7,4.4,979.02,41.050000000000004,81.9
12.4,90.0,7.4,1116.0,48.7,87.5
5.1,88.4,6.2,450.84,47.300000000000004,70.5
9.6,78.0,6.1,748.8,42.05,76.2
7.2,81.4,4.1,586.08,42.75,74.6
27.3,88.2,6.6,2407.86,47.4,100.0
21.5,81.2,9.7,1745.8,45.45,100.0
23.9,74.2,10.0,1773.3799999999999,42.1,100.0
20.1,82.8,5.0,1664.28,43.9,100.0
7.1,91.7,6.2,651.0699999999999,48.95,83.2
11.3,90.3,7.0,1020.39,48.65,94.8
18.4,90.2,8.3,1659.6799999999998,49.25,100.0
6.4,69.1,5.7,442.24,37.4,51.6
20.0,84.5,7.9,1690.0,46.2,100.0
13.3,57.2,8.2,760.7600000000001,32.7,95.1
12.4,78.5,4.4,973.4,41.45,76.5
20.0,84.6,6.0,1692.0,45.3,100.0
18.1,75.7,3.1,1370.17,39.4,100.0
12.5,64.0,6.6,800.0,35.3,68.5
23.1,80.8,10.0,1866.48,45.4,100.0
7.4,100.0,4.1,740.0,52.05,66.7
19.3,97.0,6.0,1872.1000000000001,51.5,96.8
19.2,84.3,5.2,1618.56,44.75,100.0
12.8,94.0,5.9,1203.2,49.95,100.0
17.3,75.5,9.4,1306.15,42.45,100.0
6.2,82.5,3.1,511.5,42.8,70.2
21.5,71.9,8.7,1545.8500000000001,40.300000000000004,100.0
13.7,100.0,6.9,1370.0,53.45,71.1
11.3,100.0,2.8,1130.0,51.4,75.4
22.3,78.9,3.4,1759.4700000000003,41.150000000000006,96.1
10.1,94.6,8.9,955.4599999999999,51.75,87.0
5.1,81.0,3.4,413.09999999999997,42.2,62.9
4.1,68.5,5.4,280.84999999999997,36.95,71.4
19.2,100.0,7.9,1920.0,53.95,100.0
6.0,62.4,5.1,374.4,33.75,75.6
27.3,89.8,4.7,2451.54,47.25,100.0
0.4,91.7,5.4,36.68,48.550000000000004,50.5
26.9,74.4,10.0,2001.3600000000001,42.2,100.0
16.5,88.5,2.7,1460.25,45.6,77.2
14.3,93.9,8.4,1342.7700000000002,51.150000000000006,93.7
11.2,89.9,8.5,1006.88,49.2,61.4
17.8,82.3,2.7,1464.94,42.5,98.9
14.7,91.2,9.2,1340.6399999999999,50.2,89.5
22.7,79.3,4.0,1800.11,41.65,100.0
15.8,100.0,3.0,1580.0,51.5,100.0
16.1,100.0,5.9,1610.0000000000002,52.95,97.3
12.5,82.9,4.6,1036.25,43.75,78.4
14.6,81.4,5.4,1188.44,43.400000000000006,81.8
17.2,99.6,5.7,1713.12,52.65,87.4
3.0,91.5,9.1,274.5,50.3,46.6
5.6,68.4,3.3,383.04,35.85,71.2
20.2,95.3,5.3,1925.06,50.3,100.0
16.2,71.3,4.5,1155.06,37.9,86.1
13.7,69.9,5.3,957.63,37.6,99.6
15.1,92.9,3.6,1402.79,48.25,100.0
17.4,64.5,8.2,1122.3,36.35,83.7
11.2,98.2,5.9,1099.84,52.050000000000004,81.0
9.6,96.0,7.5,921.5999999999999,51.75,80.7
16.4,91.7,7.8,1503.8799999999999,49.75,80.7
8.2,93.2,3.8,764.24,48.5,81.6
17.9,80.8,3.9,1446.32,42.35,80.8
3.1,88.7,3.5,274.97,46.1,48.3
22.2,91.4,7.1,2029.0800000000002,49.25,99.5
18.3,88.2,3.9,1614.0600000000002,46.050000000000004,98.8
16.8,95.6,7.4,1606.08,51.5,74.4
21.9,86.5,8.4,1894.35,47.45,100.0
26.7,60.0,5.1,1602.0,32.55,100.0
22.1,94.4,5.5,2086.2400000000002,49.95,93.4
2.1,70.4,4.6,147.84000000000003,37.5,67.0
6.0,71.4,6.4,428.40000000000003,38.900000000000006,92.3
10.6,70.8,5.7,750.4799999999999,38.25,82.2
15.2,80.8,5.8,1228.1599999999999,43.3,77.4
18.6,88.3,6.2,1642.38,47.25,97.9
9.9,75.0,4.3,742.5,39.65,84.0
16.3,64.5,7.3,1051.3500000000001,35.9,85.2
9.7,85.6,4.6,830.3199999999999,45.099999999999994,76.2
10.7,100.0,3.4,1070.0,51.7,70.9
5.2,87.8,6.4,456.56,47.1,62.5
8.5,82.2,6.6,698.7,44.4,77.6
5.5,64.4,4.4,354.20000000000005,34.400000000000006,76.0
8.2,93.4,6.0,765.88,49.7,84.5
22.4,77.3,7.6,1731.5199999999998,42.449999999999996,100.0
8.4,79.1,6.7,664.4399999999999,42.9,83.0
33.4,78.4,6.7,2618.56,42.550000000000004,100.0
18.5,80.7,6.0,1492.95,43.35,94.7
16.3,69.5,9.8,1132.8500000000001,39.65,91.8
9.0,96.7,7.3,870.3000000000001,52.0,62.0
19.9,81.7,6.4,1625.83,44.050000000000004,100.0
11.0,92.9,6.0,1021.9000000000001,49.45,72.6
15.9,80.6,4.6,1281.54,42.599999999999994,98.1
32.9,100.0,2.9,3290.0,51.45,100.0
14.3,88.0,5.7,1258.4,46.85,97.8
23.0,89.2,4.6,2051.6,46.9,100.0
10.1,63.8,3.1,644.38,33.449999999999996,67.8
14.8,86.9,4.8,1286.1200000000001,45.85,85.0
27.4,82.0,4.1,2246.7999999999997,43.05,100.0
10.6,76.3,5.0,808.78,40.65,77.6
27.7,73.8,9.2,2044.2599999999998,41.5,100.0
20.0,78.6,6.0,1572.0,42.3,100.0
11.1,83.8,6.9,930.18,45.35,78.9
19.4,81.4,7.9,1579.16,44.650000000000006,100.0
21.8,88.7,6.5,1933.66,47.6,88.1
19.4,78.6,8.0,1524.8399999999997,43.3,85.6
4.0,92.1,6.6,368.4,49.349999999999994,74.8
9.9,95.3,7.6,943.47,51.449999999999996,70.7
13.3,91.1,3.4,1211.6299999999999,47.25,71.3
14.5,86.2,3.9,1249.9,45.050000000000004,100.0
19.3,83.8,5.6,1617.34,44.699999999999996,100.0
16.2,93.9,4.8,1521.18,49.35,86.9
5.7,91.7,7.8,522.69,49.75,80.2
17.7,84.4,5.8,1493.88,45.1,98.3
19.3,80.6,5.0,1555.58,42.8,100.0
18.9,89.0,5.4,1682.1,47.2,79.8
22.6,84.4,1.6,1907.4400000000003,43.0,100.0
20.8,88.2,5.2,1834.5600000000002,46.7,100.0
18.2,78.9,8.3,1435.98,43.6,93.4
14.5,75.0,3.6,1087.5,39.3,88.4
3.4,91.5,2.0,311.09999999999997,46.75,58.0
18.0,69.9,5.8,1258.2,37.85,100.0
16.5,95.8,10.0,1580.7,52.9,93.5
16.9,90.6,3.5,1531.1399999999999,47.05,95.4
6.1,94.1,5.3,574.0099999999999,49.699999999999996,74.6
7.4,97.7,6.0,722.98,51.85,73.7
22.4,86.4,6.6,1935.36,46.5,100.0
14.7,82.6,4.4,1214.2199999999998,43.5,97.2
19.8,73.6,7.4,1457.28,40.5,80.1
15.2,81.7,4.4,1241.84,43.050000000000004,90.1
15.2,72.5,6.4,1102.0,39.45,100.0
21.6,73.2,7.5,1581.1200000000001,40.35,89.3
11.4,74.1,4.5,844.74,39.3,80.6
15.7,93.0,6.2,1460.1,49.6,100.0
11.8,83.6,6.2,986.48,44.9,68.5
12.0,86.6,6.8,1039.1999999999998,46.699999999999996,75.6
12.8,77.6,9.0,993.28,43.3,100.0
16.6,72.1,4.8,1196.86,38.449999999999996,97.5
11.6,79.2,8.0,918.72,43.6,84.5
23.8,100.0,5.3,2380.0,52.65,93.9
8.7,90.1,4.2,783.8699999999999,47.15,74.1
13.7,95.7,6.2,1311.09,50.95,77.1
11.9,85.8,6.2,1021.02,46.0,74.8
25.1,84.2,6.4,2113.42,45.300000000000004,100.0
16.4,85.6,4.8,1403.8399999999997,45.199999999999996,96.1
22.2,57.4,6.1,1274.28,31.75,100.0
4.6,93.4,5.5,429.64,49.45,51.4
16.9,64.0,5.0,1081.6,34.5,80.3
21.2,81.8,4.9,1734.1599999999999,43.35,100.0
15.6,65.4,4.4,1020.24,34.900000000000006,88.4
22.5,91.4,5.6,2056.5,48.5,100.0
11.4,79.3,2.3,904.02,40.8,75.3
24.9,97.8,3.5,2435.22,50.65,100.0
31.1,86.7,7.1,2696.3700000000003,46.9,100.0
12.5,92.7,7.9,1158.75,50.300000000000004,75.1
11.9,78.9,6.8,938.9100000000001,42.85,75.5
25.2,68.0,4.9,1713.6,36.45,100.0
26.1,92.7,5.9,2419.4700000000003,49.300000000000004,100.0
11.3,81.2,7.5,917.5600000000001,44.35,62.2
12.1,98.9,7.2,1196.69,53.050000000000004,71.6
13.0,64.2,5.4,834.6,34.800000000000004,97.3
5.6,76.0,9.1,425.59999999999997,42.55,60.5
8.6,59.9,7.2,515.14,33.55,65.2
8.0,79.4,4.8,635.2,42.1,71.7
9.6,89.3,4.7,857.28,47.0,77.6
14.8,83.7,7.5,1238.76,45.6,100.0
16.6,88.9,4.6,1475.7400000000002,46.75,100.0
25.9,86.2,9.1,2232.58,47.65,100.0
8.0,68.7,9.8,549.6,39.25,100.0
21.9,87.9,6.9,1925.01,47.400000000000006,100.0
13.5,94.0,5.8,1269.0,49.9,77.3
14.7,79.6,2.5,1170.12,41.05,68.3
19.7,85.9,5.6,1692.23,45.75,90.1
7.1,75.0,4.8,532.5,39.9,64.4
17.7,100.0,8.8,1770.0,54.4,92.2
16.2,67.9,5.7,1099.98,36.800000000000004,70.5
18.4,77.4,5.3,1424.16,41.35,100.0
17.0,85.8,4.7,1458.6,45.25,80.5
32.2,90.5,7.2,2914.1000000000004,48.85,100.0
10.5,77.8,4.3,816.9,41.05,80.0
11.3,79.8,8.1,901.74,43.949999999999996,76.3
10.6,89.2,5.3,945.52,47.25,86.8
11.1,69.4,6.8,770.34,38.1,90.2
10.5,91.0,5.8,955.5,48.4,71.2
23.3,100.0,4.0,2330.0,52.0,94.4
24.9,88.9,4.8,2213.61,46.85,100.0
11.0,100.0,5.9,1100.0,52.95,89.9
9.2,79.4,8.3,730.48,43.85,62.0
18.3,96.1,5.1,1758.6299999999999,50.599999999999994,77.0
11.1,90.0,7.0,999.0,48.5,88.8
19.4,77.9,6.9,1511.26,42.400000000000006,100.0
16.4,83.3,5.3,1366.12,44.3,90.8
4.4,82.0,5.1,360.8,43.55,55.3
25.8,75.6,7.4,1950.48,41.5,100.0
27.6,95.7,4.3,2641.32,50.0,100.0
10.7,75.4,6.4,806.78,40.900000000000006,65.7
12.3,100.0,8.2,1230.0,54.1,86.3
17.0,79.6,10.0,1353.1999999999998,44.8,87.1
17.3,87.5,5.3,1513.75,46.4,96.0
19.6,76.0,7.0,1489.6000000000001,41.5,100.0
29.1,92.6,1.0,2694.66,46.8,100.0
13.8,77.4,6.7,1068.1200000000001,42.050000000000004,90.2
9.4,100.0,6.6,940.0,53.3,95.8
5.3,96.7,6.5,512.51,51.6,58.9
9.9,97.1,6.2,961.29,51.65,61.4
14.8,88.1,6.2,1303.8799999999999,47.15,65.0
27.6,86.1,8.2,2376.36,47.15,100.0
11.4,95.3,7.9,1086.42,51.6,58.1
16.6,94.2,5.8,1563.7200000000003,50.0,99.1
14.9,75.6,7.6,1126.44,41.599999999999994,96.2
23.3,84.4,6.9,1966.5200000000002,45.650000000000006,100.0
32.7,81.8,5.3,2674.86,43.55,100.0
11.3,89.6,7.6,1012.48,48.599999999999994,63.2
11.6,96.5,5.4,1119.3999999999999,50.95,65.5
22.3,85.6,6.2,1908.8799999999999,45.9,100.0
19.8,87.6,6.5,1734.48,47.05,90.1
27.9,96.3,6.2,2686.77,51.25,100.0
19.1,70.0,4.9,1337.0,37.45,85.0
12.5,73.1,6.4,913.7499999999999,39.75,100.0
19.1,97.6,5.5,1864.16,51.55,88.6
22.8,79.9,5.0,1821.7200000000003,42.45,90.3
20.7,92.7,6.0,1918.89,49.35,100.0
18.6,78.7,5.5,1463.8200000000002,42.1,100.0
22.5,93.6,8.5,2106.0,51.05,100.0
23.2,84.2,8.2,1953.44,46.2,100.0
24.7,76.6,7.7,1892.0199999999998,42.15,92.6
19.5,96.5,6.9,1881.75,51.7,94.2
13.8,89.4,4.6,1233.7200000000003,47.0,70.1
16.0,79.2,9.0,1267.2,44.1,90.2
23.4,87.4,4.1,2045.16,45.75,100.0
9.3,71.1,7.3,661.23,39.199999999999996,76.5
17.6,78.6,2.5,1383.36,40.55,100.0
12.2,72.3,4.5,882.06,38.4,73.3
15.2,87.1,5.4,1323.9199999999998,46.25,86.1
23.9,72.9,5.6,1742.31,39.25,100.0
16.3,73.1,1.9,1191.53,37.5,77.9
15.3,87.0,1.6,1331.1000000000001,44.3,97.9
5.5,79.6,4.5,437.79999999999995,42.05,79.2
20.2,100.0,7.2,2020.0,53.6,100.0
19.5,78.9,0.0,1538.5500000000002,39.45,82.8
30.1,81.8,2.9,2462.18,42.35,100.0
12.8,77.0,6.2,985.6,41.6,90.3
16.5,81.7,5.4,1348.05,43.550000000000004,100.0
16.7,83.5,9.5,1394.45,46.5,89.6
26.0,73.8,8.9,1918.8,41.35,100.0
14.3,78.7,8.5,1125.41,43.6,89.4
17.0,75.6,4.4,1285.1999999999998,40.0,100.0
19.3,87.4,3.0,1686.8200000000002,45.2,96.3
16.3,84.3,1.6,1374.09,42.949999999999996,79.3
11.9,69.5,5.1,827.0500000000001,37.3,85.6
16.4,90.4,6.5,1482.56,48.45,80.4
22.5,80.7,6.6,1815.75,43.65,100.0
7.8,90.0,8.9,702.0,49.45,66.2
15.9,76.5,2.8,1216.3500000000001,39.65,87.9
10.1,92.1,9.8,930.2099999999999,50.949999999999996,69.3
23.4,89.3,5.1,2089.62,47.199999999999996,98.9
4.3,80.2,6.1,344.86,43.15,65.2
11.1,93.1,6.7,1033.4099999999999,49.9,77.1
17.6,69.1,4.6,1216.16,36.849999999999994,88.5
26.0,88.0,8.8,2288.0,48.4,100.0
14.5,85.7,6.5,1242.65,46.1,85.1
11.1,60.5,6.5,671.55,33.5,86.6
28.2,91.5,5.1,2580.2999999999997,48.3,100.0
4.9,67.1,2.1,328.79,34.599999999999994,54.9
0.0,86.7,6.2,0.0,46.45,51.7
18.1,87.1,9.5,1576.51,48.3,91.9
11.5,93.0,3.2,1069.5,48.1,72.2
7.9,87.5,4.1,691.25,45.8,59.6
20.0,68.2,6.2,1364.0,37.2,100.0
16.7,98.6,7.4,1646.62,53.0,97.6
11.1,80.3,6.4,891.3299999999999,43.35,92.1
6.0,90.4,7.9,542.4000000000001,49.150000000000006,53.3
21.1,76.8,8.1,1620.48,42.449999999999996,100.0
19.6,70.4,6.3,1379.8400000000001,38.35,100.0
14.3,99.1,7.6,1417.1299999999999,53.349999999999994,80.0
27.9,87.7,8.7,2446.83,48.2,100.0
7.5,88.7,7.8,665.25,48.25,73.3
4.3,97.0,9.2,417.09999999999997,53.1,64.4
10.2,80.3,5.5,819.06,42.9,71.1
14.7,83.8,5.3,1231.86,44.55,90.8
16.7,83.1,6.3,1387.7699999999998,44.699999999999996,77.4
13.3,91.7,8.5,1219.6100000000001,50.1,87.1
17.5,78.2,5.9,1368.5,42.050000000000004,88.1
6.2,70.0,8.0,434.0,39.0,62.4
25.1,92.8,4.8,2329.28,48.8,100.0
14.4,82.7,7.2,1190.88,44.95,87.6
22.8,68.9,7.1,1570.92,38.0,100.0
17.4,97.6,1.8,1698.2399999999998,49.699999999999996,98.9
18.2,91.0,8.1,1656.2,49.55,99.1
19.0,70.0,2.7,1330.0,36.35,88.2
18.1,91.5,5.3,1656.15,48.4,94.7
19.5,70.3,8.5,1370.85,39.4,100.0
24.3,95.4,3.9,2318.2200000000003,49.650000000000006,100.0
16.4,90.9,6.2,1490.76,48.550000000000004,80.7
20.0,80.8,4.7,1616.0,42.75,100.0
14.4,96.9,5.3,1395.3600000000001,51.1,95.9
25.1,80.3,4.4,2015.53,42.35,100.0
10.3,81.8,5.5,842.5400000000001,43.65,44.7
27.6,87.4,3.4,2412.2400000000002,45.400000000000006,100.0
14.7,75.3,3.0,1106.9099999999999,39.15,91.3
5.0,82.1,4.1,410.5,43.099999999999994,59.9
15.9,91.3,6.8,1451.67,49.05,100.0
10.2,94.7,6.3,965.9399999999999,50.5,82.3
20.9,87.2,2.8,1822.48,45.0,85.5
10.4,75.6,2.6,786.24,39.099999999999994,67.9
11.9,79.5,5.3,946.0500000000001,42.4,62.4
1.8,77.2,8.7,138.96,42.95,60.3
11.8,67.7,5.7,798.8600000000001,36.7,74.4
0.0,95.6,3.0,0.0,49.3,35.8
3.9,68.8,7.7,268.32,38.25,58.1
20.3,100.0,6.6,2030.0,53.3,95.8
20.5,78.1,3.7,1601.05,40.9,98.3
18.0,69.7,6.6,1254.6000000000001,38.15,100.0
8.2,75.1,6.0,615.8199999999999,40.55,63.8
14.7,95.3,8.7,1400.9099999999999,52.0,95.2
15.0,86.3,2.8,1294.5,44.55,92.5
6.9,85.0,5.8,586.5,45.4,68.2
25.5,88.4,8.0,2254.2000000000003,48.2,100.0
21.1,86.6,7.6,1827.26,47.099999999999994,100.0
13.5,80.5,5.5,1086.75,43.0,91.6
15.2,77.9,5.7,1184.08,41.800000000000004,81.7
16.5,50.0,6.0,825.0,28.0,98.9
0.7,97.8,5.4,68.46,51.6,61.8
13.3,92.4,5.0,1228.92,48.7,81.7
10.2,77.6,4.0,791.5199999999999,40.8,76.8
8.0,94.0,5.4,752.0,49.7,66.2
13.0,72.5,3.2,942.5,37.85,78.1
27.6,92.9,6.5,2564.0400000000004,49.7,100.0
19.5,70.2,5.5,1368.9,37.85,91.7
11.0,76.0,4.4,836.0,40.2,80.7
19.0,86.8,7.4,1649.2,47.1,77.2
24.8,70.7,5.6,1753.3600000000001,38.15,100.0
21.5,96.1,6.0,2066.15,51.05,96.3
15.4,93.3,5.4,1436.82,49.35,90.3
10.5,91.3,1.2,958.65,46.25,77.5
19.9,87.4,7.1,1739.26,47.25,100.0
17.8,93.2,8.2,1658.96,50.7,95.1
21.3,83.7,4.1,1782.8100000000002,43.9,100.0
19.4,70.4,7.0,1365.76,38.7,97.6
22.3,72.9,6.5,1625.67,39.7,100.0
11.3,89.8,4.9,1014.74,47.35,84.2
24.2,97.8,4.4,2366.7599999999998,51.1,100.0
16.4,92.7,6.9,1520.28,49.800000000000004,94.5
29.5,67.6,7.5,1994.1999999999998,37.55,100.0
10.2,88.6,5.3,903.7199999999999,46.949999999999996,71.7
27.2,83.8,4.2,2279.3599999999997,44.0,100.0
16.4,99.6,6.4,1633.4399999999998,53.0,100.0
10.4,79.5,3.8,826.8000000000001,41.65,66.1
11.6,88.9,6.0,1031.24,47.45,64.1
12.8,94.2,5.6,1205.76,49.9,71.2
18.0,73.6,2.6,1324.8,38.099999999999994,100.0
18.7,68.3,2.2,1277.2099999999998,35.25,84.7
11.0,70.8,0.0,778.8,35.4,96.1
14.8,58.4,6.7,864.32,32.55,86.1
30.0,80.3,3.6,2409.0,41.949999999999996,100.0
27.1,93.7,4.7,2539.2700000000004,49.2,100.0
18.1,82.9,3.5,1500.4900000000002,43.2,96.4
15.3,93.7,3.5,1433.6100000000001,48.6,100.0
15.8,77.8,8.9,1229.24,43.35,100.0
19.3,78.3,5.3,1511.19,41.8,98.3
7.8,65.5,7.7,510.9,36.6,63.5
13.2,85.6,3.0,1129.9199999999998,44.3,74.7
3.3,85.1,7.1,280.83,46.099999999999994,61.4
17.8,100.0,5.3,1780.0,52.65,93.1
19.5,86.0,4.0,1677.0,45.0,100.0
11.6,75.9,9.4,880.44,42.650000000000006,81.2
26.0,70.0,6.1,1820.0,38.05,100.0
6.4,89.1,9.9,570.24,49.5,74.2
